States/UTs,Rice,Wheat,Atta,Gram Dal,Tur Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk,Groundnut Oil,Mustard Oil,Vanaspati,Soya Oil,Sunflower Oil,Palm Oil,Gur,Tea Loose,Salt,Potato,Onion,Tomato,Date,price_type
Modal Price,34.0,24.0,30.0,70.0,150.0,120.0,110.0,80.0,40.0,55.0,177.5,130.0,110.0,110.0,110.0,85.0,45.0,220.0,24.0,12.0,20.0,20.0,2024-02-19,wholesale
Average Price,38.7568,27.4848,31.5962,73.421,135.9296,111.94930000000001,105.78309999999999,83.119,40.9666,55.1068,177.28650000000002,126.7578,113.3835,113.0564,115.01129999999999,91.3786,45.4617,251.66029999999998,18.5686,16.2781,25.2269,23.6179,2024-02-20,wholesale
Maximum Price,65.0,60.0,64.0,139.0,188.0,152.0,160.0,130.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,72.0,2024-02-20,wholesale
Minimum Price,19.0,17.0,19.0,52.0,72.0,64.0,72.0,63.5,25.0,37.0,102.0,97.0,80.0,86.0,88.0,73.0,30.0,145.0,6.0,4.0,10.0,6.0,2024-02-20,wholesale
Modal Price,34.5,24.0,30.0,70.0,140.0,110.0,110.0,80.0,40.0,55.0,187.5,130.0,110.0,110.0,110.0,90.0,45.0,200.0,24.0,12.0,20.0,20.0,2024-02-20,wholesale
Average Price,38.7739,27.5271,31.6277,73.6458,135.9864,112.00290000000001,105.8466,83.12180000000001,40.9652,55.028400000000005,177.1407,126.8545,113.3011,113.1463,114.9654,91.29530000000001,45.3605,250.2708,18.6378,16.4318,25.6184,23.738000000000003,2024-02-21,wholesale
Maximum Price,65.0,60.0,64.0,139.0,188.0,152.0,160.0,130.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,72.0,2024-02-21,wholesale
Minimum Price,19.0,17.0,19.0,54.0,80.0,64.0,72.0,63.0,25.0,37.0,102.0,97.0,80.0,86.0,88.0,73.0,30.0,145.0,6.0,4.0,10.0,6.0,2024-02-21,wholesale
Modal Price,34.0,24.0,30.0,70.0,150.0,110.0,110.0,80.0,40.0,55.0,180.0,130.0,110.0,110.0,110.0,85.0,45.0,200.0,24.0,12.0,20.0,20.0,2024-02-21,wholesale
Average Price,38.8345,27.444000000000003,31.539699999999996,73.5478,135.7071,111.9764,105.89309999999999,83.21520000000001,40.9413,55.1443,176.7987,126.5958,113.20450000000001,113.2476,115.0917,91.37819999999999,45.382200000000005,250.95080000000002,18.6622,16.5045,25.5709,23.6352,2024-02-22,wholesale
Maximum Price,65.0,60.0,64.0,139.0,188.0,152.0,160.0,130.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,28.0,64.0,70.0,72.0,2024-02-22,wholesale
Minimum Price,19.0,17.0,19.0,54.0,80.0,64.0,72.0,63.0,25.0,37.0,102.0,97.0,80.0,86.0,88.0,73.0,30.0,145.0,6.0,4.0,10.0,6.0,2024-02-22,wholesale
Modal Price,34.0,24.0,30.0,70.0,150.0,110.0,110.0,80.0,40.0,55.0,180.0,130.0,110.0,110.0,110.0,85.0,45.0,200.0,24.0,12.0,20.0,20.0,2024-02-22,wholesale
Average Price,38.9272,27.4923,31.5971,73.56479999999999,136.0215,112.20219999999999,105.927,83.0361,40.9503,55.132299999999994,177.99540000000002,126.76700000000001,113.0863,113.1767,114.8125,91.2623,45.3219,251.78979999999999,18.7969,16.571199999999997,25.5339,23.4086,2024-02-23,wholesale
Maximum Price,65.0,60.0,64.0,139.0,188.0,152.0,160.0,130.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,72.0,2024-02-23,wholesale
Minimum Price,22.0,17.0,22.0,54.0,80.0,64.0,72.0,63.0,25.0,37.0,112.0,98.0,80.0,86.0,87.5,73.0,30.0,145.0,6.0,4.0,10.0,6.0,2024-02-23,wholesale
Modal Price,34.0,24.0,30.0,72.5,145.0,110.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,85.0,45.0,200.0,24.0,12.0,20.0,22.5,2024-02-23,wholesale
Average Price,39.1139,27.4867,31.7396,73.4286,137.04399999999998,112.51299999999999,106.0624,83.3972,40.8665,55.2706,177.31990000000002,125.9583,112.49950000000001,111.2599,114.6586,91.1358,44.9667,248.54330000000002,18.7222,16.3047,24.833299999999998,23.022399999999998,2024-02-24,wholesale
Maximum Price,65.0,46.5,63.0,139.0,188.0,152.0,139.0,129.0,52.0,80.0,240.0,215.0,210.0,180.0,220.0,160.0,100.0,550.0,28.0,64.0,70.0,60.0,2024-02-24,wholesale
Minimum Price,22.0,17.0,22.0,54.0,80.0,64.0,72.0,64.0,25.0,37.0,120.0,98.0,80.0,86.0,87.5,73.0,30.0,145.0,6.5,4.0,10.0,6.0,2024-02-24,wholesale
Modal Price,34.0,24.0,30.0,72.5,140.0,110.0,110.0,80.0,40.0,55.0,190.0,130.0,115.0,110.0,110.0,90.0,45.0,220.0,24.0,12.0,20.0,20.0,2024-02-24,wholesale
Average Price,39.3594,27.555,31.7513,73.3281,137.99540000000002,112.3189,105.6755,82.94040000000001,40.5753,54.1146,175.9966,125.5239,111.3653,110.87950000000001,115.0553,90.8025,44.106,245.1221,19.3015,15.6927,23.452199999999998,22.082600000000003,2024-02-25,wholesale
Maximum Price,64.0,49.0,63.0,139.0,188.0,149.0,139.0,125.0,49.0,75.0,240.0,215.0,210.0,167.0,220.0,160.0,100.0,550.0,28.0,64.0,70.0,60.0,2024-02-25,wholesale
Minimum Price,22.0,17.0,23.0,54.0,85.0,76.0,78.0,64.0,30.0,37.0,120.0,100.0,80.0,86.0,87.5,72.0,30.0,145.0,6.5,6.0,9.5,6.0,2024-02-25,wholesale
Modal Price,34.0,24.0,30.0,70.0,145.0,110.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,85.0,45.0,200.0,24.0,12.0,20.0,20.0,2024-02-25,wholesale
Average Price,38.8608,27.515500000000003,31.5534,73.5623,135.78549999999998,112.1216,105.7299,83.19959999999999,40.8476,55.21060000000001,176.66049999999998,126.24799999999999,113.2191,112.88,114.6267,90.9041,45.2554,251.40509999999998,18.5456,16.5731,25.860500000000002,23.2887,2024-02-26,wholesale
Maximum Price,65.0,60.0,64.0,139.0,188.0,152.0,140.0,129.0,52.0,80.0,240.0,215.0,210.0,180.0,215.0,160.0,110.0,550.0,28.0,64.0,70.0,72.0,2024-02-26,wholesale
Minimum Price,19.0,17.0,19.0,52.0,72.0,64.0,72.0,63.0,25.0,37.0,102.0,97.0,80.0,89.0,87.5,73.0,30.0,145.0,6.0,4.0,10.5,6.0,2024-02-26,wholesale
Modal Price,34.0,24.0,30.0,75.0,140.0,120.0,110.0,80.0,40.0,50.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,220.0,24.0,12.0,20.0,20.0,2024-02-26,wholesale
Average Price,39.0394,27.3915,31.5533,73.8087,136.2169,112.581,106.1424,82.94030000000001,40.8881,55.0266,177.6322,126.6066,113.124,112.7933,114.9474,91.21459999999999,45.187799999999996,250.378,18.6993,16.643900000000002,26.081500000000002,22.9899,2024-02-27,wholesale
Maximum Price,65.0,60.0,64.0,139.0,188.0,152.0,160.0,129.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-02-27,wholesale
Minimum Price,19.0,17.0,19.0,52.0,72.0,64.0,72.0,63.0,25.0,37.0,112.0,98.0,80.0,89.0,88.0,73.0,30.0,145.0,6.0,4.0,10.5,6.0,2024-02-27,wholesale
Modal Price,34.0,24.0,30.0,75.0,140.0,120.0,110.0,80.0,40.0,55.0,190.0,125.0,110.0,110.0,110.0,90.0,45.0,200.0,24.0,12.0,25.0,20.0,2024-02-27,wholesale
Average Price,38.9236,27.3463,31.5518,73.8259,136.0599,112.4137,106.1441,83.073,40.852199999999996,55.165200000000006,176.96560000000002,126.4465,113.23790000000001,113.20530000000001,115.03739999999999,91.2876,45.3086,251.2017,18.6409,16.7029,26.255399999999998,22.917800000000003,2024-02-28,wholesale
Maximum Price,65.0,60.0,64.0,139.0,188.0,152.0,160.0,129.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-02-28,wholesale
Minimum Price,19.0,17.0,19.0,54.0,80.0,64.0,72.0,63.0,25.0,35.0,102.0,97.0,80.0,89.0,88.0,73.0,30.0,145.0,6.0,4.0,10.0,6.0,2024-02-28,wholesale
Modal Price,34.0,24.0,30.0,75.0,140.0,120.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,210.0,24.0,12.0,25.0,20.0,2024-02-28,wholesale
Average Price,38.8076,27.349800000000002,31.5733,73.8203,136.2595,112.4478,106.04440000000001,83.0442,40.8648,55.2,176.7947,126.2844,113.22930000000001,112.9278,114.89659999999999,91.3398,45.2627,250.9858,18.7042,16.6389,25.901500000000002,22.811700000000002,2024-02-29,wholesale
Maximum Price,65.0,60.0,64.0,139.0,188.0,152.0,160.0,129.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-02-29,wholesale
Minimum Price,19.0,17.0,19.0,54.0,80.0,64.0,72.0,63.0,25.0,35.0,102.0,97.0,80.0,89.0,88.5,73.0,30.0,145.0,6.0,4.0,10.0,6.0,2024-02-29,wholesale
Modal Price,34.0,24.0,30.0,75.0,140.0,120.0,110.0,80.0,40.0,55.0,170.0,130.0,110.0,110.0,110.0,90.0,45.0,200.0,24.0,12.0,25.0,20.0,2024-02-29,wholesale
Average Price,38.8491,27.317600000000002,31.5365,73.6568,136.1111,112.2234,105.93969999999999,82.90559999999999,40.8289,54.915200000000006,176.4236,126.3723,113.0768,113.4657,114.6542,91.2397,45.2091,250.4132,18.6616,16.645899999999997,25.7,22.5133,2024-03-01,wholesale
Maximum Price,65.0,60.0,63.0,139.0,188.0,152.0,160.0,129.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,28.0,64.0,70.0,70.0,2024-03-01,wholesale
Minimum Price,19.0,17.0,19.0,52.0,72.0,64.0,72.0,63.0,25.0,35.0,102.0,97.0,80.0,89.0,88.5,74.0,30.0,145.0,6.0,4.0,10.0,6.0,2024-03-01,wholesale
Modal Price,34.0,25.0,30.0,72.5,140.0,120.0,110.0,80.0,40.0,55.0,170.0,130.0,110.0,110.0,110.0,85.0,45.0,203.3333,24.0,12.0,25.0,20.0,2024-03-01,wholesale
Average Price,38.8586,27.485100000000003,31.8077,73.5304,137.3258,112.834,106.42280000000001,83.0165,40.8009,55.1054,175.88099999999997,126.2464,112.70139999999999,111.3172,114.40709999999999,91.2607,44.716,246.0332,18.6966,16.3566,25.3695,22.2093,2024-03-02,wholesale
Maximum Price,65.0,48.0,64.0,139.0,188.0,152.0,139.0,129.0,52.0,80.0,240.0,215.0,210.0,180.0,220.0,160.0,100.0,550.0,28.0,64.0,70.0,60.0,2024-03-02,wholesale
Minimum Price,22.0,17.0,22.7,54.0,82.4,64.0,78.0,63.0,25.0,35.0,115.0,98.0,80.0,89.0,88.5,74.0,30.0,145.0,6.5,4.0,10.0,5.0,2024-03-02,wholesale
Modal Price,34.0,24.0,30.0,72.5,140.0,120.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,220.0,24.0,12.0,25.0,20.0,2024-03-02,wholesale
Average Price,39.2936,27.5568,31.969099999999997,73.37859999999999,138.0708,112.73700000000001,105.96530000000001,82.8152,40.5652,54.031099999999995,176.19209999999998,126.084,112.0756,111.3668,115.175,90.95459999999999,44.0941,245.6174,19.2908,16.2315,24.261300000000002,21.406999999999996,2024-03-03,wholesale
Maximum Price,65.0,48.0,63.0,139.0,189.0,149.0,139.0,127.0,49.0,75.0,240.0,190.0,210.0,167.0,220.0,160.0,100.0,550.0,29.0,64.0,70.0,60.0,2024-03-03,wholesale
Minimum Price,22.0,17.0,23.5,54.0,80.0,76.0,72.0,63.0,30.0,37.0,117.0,98.0,80.0,89.0,88.5,75.0,30.0,145.0,6.5,4.0,10.0,5.0,2024-03-03,wholesale
Modal Price,34.0,24.0,32.0,76.5,150.0,125.0,110.0,80.0,40.0,55.0,180.0,125.0,110.0,110.0,110.0,90.0,45.0,200.0,24.0,12.0,20.0,20.0,2024-03-03,wholesale
Average Price,38.9003,27.335900000000002,31.551599999999997,73.81739999999999,136.3519,112.6634,106.23729999999999,83.09360000000001,40.8633,55.1008,177.0844,126.29719999999999,113.37180000000001,113.2587,114.84190000000001,91.47840000000001,45.2799,250.8766,18.7397,16.833099999999998,25.863000000000003,22.695500000000003,2024-03-04,wholesale
Maximum Price,65.0,60.0,64.0,139.0,189.0,152.0,160.0,129.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-03-04,wholesale
Minimum Price,19.0,17.0,19.0,54.0,80.0,64.0,72.0,63.0,25.0,35.0,112.0,98.0,80.0,89.0,89.0,75.0,30.0,145.0,6.5,4.0,10.0,6.0,2024-03-04,wholesale
Modal Price,34.0,26.0,30.0,75.0,145.0,120.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,200.0,24.0,12.0,25.0,20.0,2024-03-04,wholesale
Average Price,38.916,27.253,31.3963,73.8913,135.8725,112.6048,106.35,83.3089,40.829899999999995,55.2455,176.75639999999999,126.3239,113.4463,113.4734,114.9447,91.571,45.376599999999996,251.4238,18.66,16.966099999999997,25.6658,22.850900000000003,2024-03-05,wholesale
Maximum Price,65.0,48.0,64.0,139.0,189.0,152.0,160.0,129.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-03-05,wholesale
Minimum Price,19.0,17.0,19.0,54.0,80.0,64.0,72.0,63.0,25.0,35.0,102.0,97.0,80.0,89.0,89.0,74.0,30.0,145.0,6.0,4.0,9.0,7.0,2024-03-05,wholesale
Modal Price,34.0,24.0,30.0,70.0,145.0,120.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,200.0,25.0,12.0,20.0,20.0,2024-03-05,wholesale
Average Price,38.7816,27.469,31.6287,73.8032,135.9832,112.2359,106.25120000000001,82.93549999999999,40.8373,55.1062,175.7529,126.1391,112.838,113.3028,114.38,91.3025,45.1079,250.26319999999998,18.6896,16.7224,25.501199999999997,22.7011,2024-03-06,wholesale
Maximum Price,65.0,48.0,63.0,139.0,189.0,152.0,160.0,129.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,66.0,70.0,2024-03-06,wholesale
Minimum Price,19.0,17.0,19.0,52.0,72.0,64.0,72.0,63.0,25.0,35.0,102.0,97.0,80.0,89.0,89.0,75.0,30.0,145.0,6.0,4.0,10.0,6.0,2024-03-06,wholesale
Modal Price,34.0,26.0,30.0,75.0,140.0,120.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,200.0,25.0,12.0,22.5,20.0,2024-03-06,wholesale
Average Price,38.916399999999996,27.4056,31.5662,73.9936,136.4927,112.5988,106.4022,83.0989,40.8117,55.050399999999996,176.9487,126.3423,113.07979999999999,113.05760000000001,114.78030000000001,91.4611,45.1884,250.49580000000003,18.7543,16.9696,25.795,23.015100000000004,2024-03-07,wholesale
Maximum Price,65.0,60.0,64.0,139.0,189.0,152.0,160.0,129.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-03-07,wholesale
Minimum Price,19.0,17.0,19.0,54.0,80.0,64.0,72.0,63.0,25.0,35.0,102.0,97.0,80.0,89.0,89.0,74.0,30.0,145.0,6.5,4.0,10.0,6.0,2024-03-07,wholesale
Modal Price,34.0,24.0,31.0,75.0,140.0,115.0,110.0,80.0,40.0,55.0,190.0,130.0,115.0,110.0,110.0,90.0,45.0,200.0,25.0,12.0,25.0,20.0,2024-03-07,wholesale
Average Price,39.6584,27.660300000000003,31.849899999999998,74.1599,137.9822,113.4232,106.9743,83.30590000000001,40.9217,55.78,176.6356,125.6066,113.2633,110.9874,114.5678,91.0532,46.09479999999999,253.9271,18.8645,17.1449,25.6268,23.2859,2024-03-08,wholesale
Maximum Price,65.0,47.0,64.0,139.0,189.0,150.0,140.0,123.0,52.0,78.0,240.0,220.0,210.0,167.0,220.0,160.0,110.0,550.0,28.0,64.0,70.0,70.0,2024-03-08,wholesale
Minimum Price,22.0,17.0,23.0,54.0,80.0,76.0,78.0,63.0,25.0,37.0,117.0,98.0,80.0,89.0,89.0,75.0,30.0,145.0,6.5,4.0,11.0,6.0,2024-03-08,wholesale
Modal Price,34.0,25.0,32.0,75.0,150.0,115.0,110.0,80.0,40.0,50.0,190.0,125.0,120.0,110.0,110.0,90.0,45.0,200.0,24.0,12.0,25.0,20.0,2024-03-08,wholesale
Average Price,38.798,27.2513,31.6114,73.4731,136.81,112.874,106.3908,82.6344,40.8559,54.9266,176.6077,125.7104,112.79899999999999,111.57870000000001,115.2876,91.3361,44.7223,247.7734,19.0703,16.2455,25.1742,22.8898,2024-03-09,wholesale
Maximum Price,65.0,47.0,64.0,139.0,189.0,150.0,139.0,127.0,52.0,80.0,240.0,215.0,210.0,175.0,220.0,160.0,100.0,550.0,28.0,64.0,70.0,60.0,2024-03-09,wholesale
Minimum Price,22.0,17.0,23.0,54.0,80.0,64.0,72.0,63.0,25.0,37.0,112.0,100.0,80.0,89.0,89.0,75.0,30.0,145.0,6.5,4.0,12.0,6.0,2024-03-09,wholesale
Modal Price,34.0,24.0,32.0,75.0,140.0,115.0,110.0,80.0,40.0,55.0,190.0,125.0,120.0,110.0,110.0,90.0,45.0,200.0,24.0,12.0,25.0,20.0,2024-03-09,wholesale
Average Price,39.312,27.436500000000002,31.8148,73.48859999999999,137.7006,112.995,106.3254,82.54860000000001,40.6119,54.5661,176.56060000000002,125.5043,111.17530000000001,111.4301,114.1322,90.685,44.14939999999999,247.7295,19.1996,16.5896,24.221,22.193,2024-03-10,wholesale
Maximum Price,65.0,47.0,60.0,139.0,189.0,149.0,139.0,127.0,49.0,75.0,240.0,215.0,210.0,167.0,220.0,160.0,100.0,550.0,28.0,64.0,70.0,60.0,2024-03-10,wholesale
Minimum Price,22.0,17.0,23.0,54.0,85.0,76.0,78.0,64.0,33.8,35.0,117.0,98.0,80.0,89.0,89.0,75.0,30.0,145.0,6.5,4.0,10.0,6.0,2024-03-10,wholesale
Modal Price,34.0,24.0,32.0,75.0,140.0,115.0,110.0,80.0,40.0,55.0,190.0,130.0,120.0,105.0,110.0,90.0,45.0,190.0,24.0,12.0,25.0,20.0,2024-03-10,wholesale
Average Price,39.001,27.511799999999997,31.5867,73.8129,136.3997,112.6515,106.538,82.9312,40.8144,55.1395,176.84959999999998,126.45450000000001,113.37790000000001,113.1921,114.6575,91.7224,45.371700000000004,250.4834,18.7314,17.0353,25.5644,23.1855,2024-03-11,wholesale
Maximum Price,65.0,47.0,64.0,139.0,189.0,152.0,160.0,129.0,52.0,78.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-03-11,wholesale
Minimum Price,22.0,17.0,23.5,52.0,72.0,64.0,72.0,63.0,25.0,35.0,106.0,98.0,85.0,89.0,89.0,74.0,30.0,145.0,6.5,4.0,10.0,6.0,2024-03-11,wholesale
Modal Price,34.0,24.0,32.0,75.0,140.0,115.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,200.0,25.0,12.0,25.0,20.0,2024-03-11,wholesale
Average Price,38.9681,27.462699999999998,31.5281,73.9539,136.458,112.7192,106.4603,82.9491,40.7665,55.1852,176.679,126.3647,113.46719999999999,113.4191,114.83030000000001,92.2192,45.315200000000004,250.5555,18.788,17.26,25.654600000000002,23.2562,2024-03-12,wholesale
Maximum Price,65.0,60.0,64.0,139.0,189.0,152.0,160.0,129.0,52.0,78.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-03-12,wholesale
Minimum Price,19.0,17.0,19.0,54.0,80.0,64.0,72.0,63.0,25.0,35.0,102.0,97.0,85.0,89.0,89.0,75.0,30.0,145.0,6.0,4.0,10.0,6.0,2024-03-12,wholesale
Modal Price,34.0,24.0,32.0,75.0,140.0,120.0,110.0,80.0,40.0,55.0,190.0,130.0,115.0,110.0,110.0,90.0,45.0,200.0,24.5,12.0,25.0,20.0,2024-03-12,wholesale
Average Price,38.9407,27.428600000000003,31.566,73.96640000000001,136.0916,112.6894,106.46940000000001,83.08709999999999,40.8459,55.0813,176.81419999999997,126.5501,113.38889999999999,113.8205,114.39129999999999,92.348,45.4339,250.8492,18.6827,17.4425,25.8142,23.6504,2024-03-13,wholesale
Maximum Price,65.0,60.0,64.0,139.0,189.0,152.0,160.0,131.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-03-13,wholesale
Minimum Price,19.0,17.0,19.0,52.0,72.0,64.0,72.0,63.0,25.0,35.0,102.0,97.0,85.0,90.0,89.0,74.0,30.0,140.0,6.5,4.0,9.0,6.0,2024-03-13,wholesale
Modal Price,34.0,24.0,30.0,75.0,140.0,115.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,210.0,24.0,12.0,25.0,20.0,2024-03-13,wholesale
Average Price,38.954899999999995,27.4329,31.6213,74.133,136.128,112.66709999999999,106.5468,83.0667,40.844899999999996,55.0568,177.0831,126.7266,113.5766,114.03620000000001,114.8054,92.6577,45.2785,250.5984,18.7349,17.6057,25.9402,23.863899999999997,2024-03-14,wholesale
Maximum Price,65.0,60.0,64.0,139.0,189.0,152.0,160.0,131.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-03-14,wholesale
Minimum Price,19.0,17.0,19.0,54.0,80.0,64.0,72.0,63.0,25.0,35.0,101.0,97.0,85.0,90.0,89.0,74.0,30.0,140.0,6.5,4.0,9.0,6.0,2024-03-14,wholesale
Modal Price,34.0,24.0,30.0,75.0,140.0,120.0,110.0,80.0,40.0,55.0,190.0,130.0,120.0,110.0,110.0,90.0,45.0,203.3333,24.0,12.0,25.0,20.0,2024-03-14,wholesale
Average Price,39.0664,27.3358,31.5726,73.98010000000001,136.0272,112.5241,106.4601,82.9137,40.8214,54.9885,177.291,126.8223,113.93090000000001,114.4786,115.01799999999999,92.8517,45.289300000000004,251.53619999999998,18.6727,17.779600000000002,25.924,23.793899999999997,2024-03-15,wholesale
Maximum Price,65.0,60.0,64.0,139.0,189.0,152.0,160.0,131.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-03-15,wholesale
Minimum Price,19.0,17.0,19.0,52.0,72.0,64.0,72.0,63.0,25.0,35.0,106.0,98.0,85.0,90.0,89.0,75.0,30.0,140.0,6.5,4.0,9.0,6.0,2024-03-15,wholesale
Modal Price,34.0,24.0,30.0,75.0,140.0,110.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,220.0,24.0,12.0,25.0,25.0,2024-03-15,wholesale
Average Price,38.9527,27.449,31.838800000000003,73.9965,137.2879,113.47579999999999,106.85340000000001,82.8946,40.8684,55.2446,176.2952,126.5448,113.6208,113.26520000000001,114.8726,92.80290000000001,44.850100000000005,246.6508,18.6968,17.4843,25.3995,23.5942,2024-03-16,wholesale
Maximum Price,65.0,47.0,63.0,139.0,189.0,152.0,140.0,131.0,52.0,80.0,240.0,215.0,210.0,180.0,220.0,160.0,100.0,550.0,28.0,64.0,70.0,60.0,2024-03-16,wholesale
Minimum Price,22.0,17.0,22.7,54.0,82.4,64.0,78.0,63.0,25.0,37.0,106.0,98.0,85.0,90.0,89.0,74.0,30.0,140.0,6.5,4.0,9.0,5.0,2024-03-16,wholesale
Modal Price,34.0,24.0,30.0,75.0,140.0,115.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,200.0,24.0,15.5,25.0,20.0,2024-03-16,wholesale
Average Price,39.5454,27.4289,31.905700000000003,73.6323,137.8672,112.9331,106.7562,82.67309999999999,40.5244,54.35,176.503,125.2937,111.8691,112.0702,114.6116,92.21549999999999,43.943400000000004,245.2988,19.3049,17.3083,24.141,22.899,2024-03-17,wholesale
Maximum Price,65.0,46.0,60.0,139.0,189.0,149.0,140.0,127.0,49.0,75.0,240.0,215.0,210.0,167.0,220.0,160.0,100.0,550.0,28.0,64.0,70.0,60.0,2024-03-17,wholesale
Minimum Price,22.0,17.0,23.5,54.0,90.0,64.0,78.0,64.0,30.0,35.0,106.0,98.0,85.0,90.0,93.0,75.0,30.0,140.0,6.5,4.0,9.0,5.0,2024-03-17,wholesale
Modal Price,34.0,24.0,32.0,75.0,140.0,115.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,190.0,24.0,14.5,25.0,20.0,2024-03-17,wholesale
Average Price,38.9825,27.4393,31.5808,74.0491,136.1325,112.7872,106.5514,83.0266,40.8913,55.0313,177.2655,126.72129999999999,113.94,114.7908,115.0652,93.58049999999999,45.239200000000004,250.653,18.778599999999997,17.9593,25.9306,24.233800000000002,2024-03-18,wholesale
Maximum Price,65.0,60.0,64.0,139.0,189.0,152.0,160.0,131.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-03-18,wholesale
Minimum Price,19.0,17.0,19.0,52.0,72.0,64.0,72.0,63.0,25.0,35.0,106.0,98.0,85.0,90.0,89.0,75.0,30.0,140.0,6.0,4.0,9.0,6.0,2024-03-18,wholesale
Modal Price,34.0,24.0,30.0,75.0,140.0,110.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,205.0,24.0,12.0,25.0,20.0,2024-03-18,wholesale
Average Price,39.007,27.3334,31.5544,73.9855,136.1363,112.6925,106.6329,82.9101,40.8939,55.064899999999994,177.1216,126.7474,113.8554,114.7335,115.2894,93.8227,45.4248,251.095,18.7519,17.9575,25.787300000000002,24.1936,2024-03-19,wholesale
Maximum Price,65.0,60.0,64.0,139.0,189.0,152.0,160.0,131.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,64.0,70.0,70.0,2024-03-19,wholesale
Minimum Price,19.0,17.0,19.0,52.0,72.0,64.0,72.0,60.0,25.0,35.0,101.0,97.0,85.0,90.0,89.0,75.0,30.0,140.0,6.5,4.0,9.0,6.0,2024-03-19,wholesale
Modal Price,34.0,24.0,30.0,75.0,140.0,110.0,110.0,80.0,40.0,55.0,190.0,130.0,110.0,110.0,110.0,90.0,45.0,200.0,24.0,15.0,25.0,20.0,2024-03-19,wholesale
Average Price,39.038000000000004,27.3378,31.5022,74.0864,135.9606,112.7289,106.5822,82.87559999999999,40.8885,55.0487,176.9503,126.5326,113.9121,114.66120000000001,114.96690000000001,94.0419,45.453100000000006,250.9152,18.7348,18.0224,25.6619,24.331100000000003,2024-03-20,wholesale
Maximum Price,65.0,60.0,64.0,135.0,180.0,152.0,160.0,131.0,52.0,80.0,240.0,220.0,210.0,180.0,220.0,160.0,110.0,550.0,29.0,45.0,70.0,70.0,2024-03-20,wholesale
